tags	filename
World Confederation of Organizations of the Teaching Profession	104-10117-10203
World Health Organization	104-10077-10112
World Health Organization	104-10097-10077
World Health Organization	104-10516-10103
World Trade Center	104-10291-10009
World War I	104-10308-10189
World War II	104-10308-10189
World Youth Festival	104-10164-10032
Wu Ching-Hsiang	104-10100-10223
XMAS	104-10516-10227
XMBEROUS	104-10225-10035
XPORTELA	104-10234-10088
Xio Layva Fuentes	104-10100-10411
YATSKOV	104-10173-10097
YIS	124-90110-10070
YM Support	104-10186-10004
YOACRE	104-10076-10295
YOBITE	104-10179-10195
YOCOUGH	104-10104-10172
YOSHIKAWA Yuichi	104-10064-10012
YURI IVANOVICH NOSENKO	124-90155-10008
Yale University	104-10529-10329
Yang (FNU)	176-10036-10078
Yang Ting-Pao	104-10100-10223
Yazkov	104-10326-10101
Yemen	104-10182-10073
Yemen	177-10002-10098
Youth Festival	104-10048-10252
Youth Wings	104-10192-10110
Yugoslav Intelligence Service	124-90110-10070
Yugoslavia	104-10290-10190
Yugoslavia	104-10326-10092
Yugoslavia	124-90110-10071
Yugoslavia	176-10037-10120
Yung Koon-Man	104-10169-10282
Yurasov	104-10326-10101
Yuri Nosenko	180-10131-10324
Yuri Rastvorov	104-10219-10143
Yurily Ivanovich	104-10106-10300
Yuriy I. NOSENKO	104-10210-10020
Yuriy Ivanovich MOSKALEV	104-10413-10306
ZABOTH	104-10169-10265
ZAKHARW	104-10173-10104
ZALA	104-10528-10056
ZAPOTE	104-10183-10347
ZEPRIMA	104-10077-10153
ZRGRACE	104-10176-10020
ZROCEAN	104-10100-10065
ZRPRIMA	104-10100-10034
ZRPRIMA	104-10527-10212
ZRRIFLE	104-10185-10009
ZRRIFLE	104-10185-10030
ZRRIFLE	157-10002-10105
ZRRIFLE	157-10014-10109
ZURICH	124-10158-10061
Zachary De Caster	104-10179-10195
Zanzibar	104-10182-10073
Zanzibar	104-10306-10010
Zarifort Associates	104-10174-10058
Zenith Technical Enterprises Inc.	104-10104-10094
academic community	104-10406-10136
access control	104-10143-10088
accommodation address	104-10295-10001
accommodation addresses	104-10121-10191
accommodation addresses	104-10171-10095
accommodation addresses	104-10171-10097
accounting	104-10174-10043
accounting	104-10174-10058
accounting procedures	104-10174-10036
action agents	104-10075-10373
activation	104-10183-10037
activation effort	104-10215-10188
address	104-10174-10058
address	104-10234-10096
addresses	104-10216-10199
administration	104-10179-10121
advertising	104-10092-10340
aeronautical spare parts	104-10216-10046
affairs	104-10111-10094
agent	104-10169-10135
agent	104-10169-10265
agent	104-10183-10335
agent	104-10234-10096
agent	104-10295-10001
agent communication	104-10076-10000
agent message	104-10075-10232
agent recruitment	104-10120-10373
agents	104-10163-10136
agents	104-10171-10095
agents	104-10216-10199
agents	104-10406-10136
airborne training	104-10120-10381
airline executive	104-10107-10087
airport	104-10004-10143
alias	104-10120-10273
alias	104-10123-10097
alias	104-10123-10098
alias	104-10131-10016
alias	104-10169-10135
alias birth certificate	104-10105-10290 (C06932214)
alias documentation	104-10105-10271
alias documentation	104-10120-10297
alias documentation	104-10131-10016
aliases	104-10071-10404
aliases	104-10178-10130
ammunition	104-10069-10120
antenna	104-10179-10167
anti-CASTRO	104-10221-10222
anti-CASTRO Cubans	104-10049-10362
anti-CASTRO organizations	104-10115-10074
anti-Castro	104-10093-10065
anti-Castro	104-10265-10118
anti-Castro propaganda	176-10036-10051
anti-communist underground	104-10180-10178
apartment	104-10185-10228
apartment	104-10185-10230
appointments	104-10306-10025
approval	104-10406-10136
approval request	104-10172-10059
architects	104-10100-10199
architects	104-10100-10223
architecture	104-10100-10199
armed forces	104-10186-10309
armed forces	176-10036-10051
arms	104-10171-10033
arms	104-10221-10222
arms cache	104-10290-10162
arms caches	104-10180-10178
arms caching	104-10170-10059
arms dealing	104-10170-10145
arms request	104-10232-10019
arms sales	104-10216-10075
army generals	176-10036-10113
arrest	104-10186-10021
arrests	104-10076-10375
arrests	104-10193-10016
arrests	176-10036-10137
assassin	104-10072-10034
assassination	104-10071-10139
assassination	104-10071-10404
assassination	104-10072-10034
assassination	104-10108-10026
assassination	104-10173-10166
assassination	104-10178-10120
assassination	104-10178-10130
assassination	104-10181-10117
assassination	104-10234-10155
assassination	104-10241-10250
assassination	104-10433-10212
assassination	176-10036-10138
assassination	177-10001-10063
assessment	104-10100-10223
assessment	104-10120-10373
assessment	104-10120-10381
assets	104-10308-10054
assignment	104-10119-10338
assignment	104-10120-10274
asylum	104-10179-10113
asylum	104-10193-10016
audio surveillance	104-10110-10242
audio surveillance	104-10110-10243
audio surveillance	104-10110-10245
audio surveillance	104-10111-10079
audio surveillance	104-10120-10381
audit	104-10188-10015
auto-agression	104-10074-10413
automated index	104-10088-10074
award	104-10291-10002
background check	104-10162-10247
background check	104-10183-10439
backstop	104-10111-10086
backstop	104-10120-10290
backstop	104-10161-10001
backstopped driver's license	104-10131-10016
backstopping	104-10174-10058
backstopping	104-10180-10235
bank account	104-10180-10155
bank robberies	176-10036-10065
bank robberies	177-10002-10016
basehouses	104-10413-10053
biographic data	104-10075-10373
biographic data	104-10165-10084
black market	124-90137-10357
black power	104-10433-10212
bomb	104-10100-10251
bombs	104-10192-10154
book publishing	104-10175-10176
books	104-10308-10189
bridges	104-10171-10033
briefing	104-10161-10193
briefing	104-10187-10142
briefing	104-10306-10011
briefing paper	104-10326-10074
business interests	104-10177-10220
cabinet meeting	176-10036-10079
cable traffic	104-10169-10135
cables	180-10143-10100
cancellation	104-10088-10074
cancellation	104-10121-10191
candidates	104-10185-10030
carbon paper	104-10295-10001
career agent	104-10295-10168
career service	104-10291-10002
cargo traffic	104-10076-10371
cartridges	104-10100-10237
cartridges	104-10529-10367
case officer	104-10120-10381
case officer	104-10169-10135
case officer	104-10185-10202
case officers	104-10110-10242
cash transfers	176-10036-10065
catadioptric lenses	104-10188-10015
central cover staff	104-10185-10202
certification request	104-10129-10439
civil rights	104-10433-10212
clandestine activity	104-10221-10222
clandestine approach	104-10183-10139
clandestine communication	104-10295-10001
clandestine operation	104-10180-10215
clandestine operations	104-10111-10079
classified information	104-10105-10271
cloak and dagger	177-10001-10445
closure period	104-10100-10419
co-opted subject	104-10308-10189
coastal area	104-10076-10375
code materials	104-10105-10271
code names	104-10076-10000
coded message	104-10290-10199
codename	104-10234-10096
codes	104-10209-10164
coding	104-10180-10215
commando action	104-10232-10019
commando groups	176-10036-10051
commendation	104-10291-10002
commendation	104-10291-10004
commo gear	104-10122-10147
commo officer	104-10120-10381
communication	104-10169-10265
communication	104-10180-10162
communication	104-10216-10199
communication	104-10234-10096
communications intelligence	180-10143-10100
communications techniques	176-10036-10058
communist defectors	104-10308-10189
communist targets	104-10215-10003
communists	104-10167-10127
communists	104-10236-10053
communists	176-10036-10065
communists	177-10002-10016
compromise	104-10161-10330
compromise	104-10161-10331
concurrence	104-10406-10136
confinement	104-10106-10312
congress	104-10306-10011
consultant	104-10180-10218
consultant	104-10180-10235
contact	104-10166-10079
contact	104-10183-10232
contact information	104-10105-10290
contact list	104-10161-10321
contacts	104-10163-10136
contacts	104-10174-10036
contacts	104-10174-10038
contacts	104-10234-10050
contraband traffic	104-10185-10024
contract renewal	104-10077-10067
control	104-10295-10001
conversion	104-10119-10338
cooperation	104-10236-10053
correspondence	104-10295-10001
counter espionage	104-10308-10189
counter revolutionary	104-10236-10053
counterintelligence	104-10162-10247
counterintelligence	104-10180-10162
counterintelligence	104-10188-10015
counterintelligence	104-10209-10018
counterintelligence	104-10213-10202
countermeasures	104-10226-10117
counterrevolutionary organizations	104-10186-10309
coup	176-10036-10142
coup	176-10036-10149
coup	176-10036-10173
coup d'etat	176-10036-10086
coup d'etat	176-10036-10098
coup d'etat	176-10036-10113
coup d'etat	176-10036-10115
coup d'etat	176-10036-10134
coup d'etat	176-10037-10452
coup d'etat	176-10037-10493
coup plotting	176-10036-10137
courier	104-10101-10247
courier	104-10169-10265
courier channel	104-10073-10074
courier routes	124-90137-10467
cover	104-10130-10381
cover	104-10130-10485
cover	104-10161-10331
cover	104-10180-10218
cover	104-10180-10235
cover	104-10215-10004
cover arrangements	104-10105-10271
cover assignment	104-10173-10132
cover debriefing	104-10161-10144
cover employment	104-10256-10208
cover organization	104-10120-10373
cover potential	104-10110-10568
cover problems	104-10129-10439
cover status	104-10183-10335
cover status	104-10215-10003
cover story	104-10110-10242
cover story	104-10110-10243
cover story	104-10130-10215
cover story	104-10174-10043
cover story	104-10178-10052
cover story	104-10185-10202
covert action	104-10218-10035
covert employee	104-10250-10199
covert operation	104-10110-10245
covert operations	104-10173-10130
covert site	104-10185-10244
credential	104-10106-10547
credit	104-10108-10026
credit check	104-10120-10378
credit check	104-10130-10215
credit references	104-10178-10049
criminal activities	104-10179-10113
criminal history	104-10178-10130
criminal record	104-10071-10404
cryptonym	104-10169-10135
cryptonym	104-10188-10015
cryptonyms	104-10188-10015
crystal tuning	104-10179-10167
custody battle	104-10106-10325
customs duty	124-90137-10357
daily planner	104-10306-10025
dates	104-10111-10104
debrief	104-10183-10232
debriefing	104-10100-10223
debriefing	104-10163-10019
debriefing	104-10179-10113
debriefing	104-10185-10171
debriefing	104-10185-10252
debriefing	104-10186-10037
debriefing	104-10216-10000
debriefing	104-10256-10208
deception	104-10226-10090
declassification	104-10009-10222
decoding	104-10180-10215
defection	104-10100-10223
defection	104-10100-10411
defection	104-10106-10312
defection	104-10171-10021
defection	104-10181-10099
defection	104-10226-10001
defection	104-10234-10115
defection	104-10263-10139
defector	177-10001-10445
defensive briefing	104-10226-10117
deferred	104-10510-10090
delegation	104-10100-10223
delivery	104-10100-10237
demolition	104-10179-10167
demonstration	177-10001-10063
depth charges	104-10076-10400
destruction	104-10123-10097
detente	104-10105-10271
developer	104-10295-10001
diplomatic missions	177-10001-10061
diplomatic note	104-10326-10074
diplomatic relations	176-10036-10079
disaffection	104-10179-10136
disinformation	104-10298-10184
dissemination restrictions	104-10097-10069
distribution list	104-10009-10021
distribution list	104-10012-10076
distribution list	104-10418-10439
diversion	104-10166-10079
divisions	104-10209-10164
divisions	104-10418-10439
document retrieval	104-10120-10502
documentation	104-10120-10273
documentation	104-10123-10097
documentation	104-10123-10098
documents instructor	104-10120-10381
domestic cover	104-10215-10004
domestic safehouse	104-10185-10202
dossier	104-10023-10087
dossier management	104-10406-10139
dossiers	104-10087-10054
dossiers	104-10088-10074
dossiers	104-10143-10088
dossiers	104-10213-10202
dossiers	104-10408-10316
double agent	104-10185-10024
double-crossed	104-10263-10139
driver's license	104-10120-10273
drivers license	104-10120-10297
drop zones	104-10180-10178
drug dips	104-10077-10296
drugs	104-10100-10394
drugs	104-10529-10182
economic action	176-10036-10137
economic agreement with Venezuela	104-10165-10084
economic studies	177-10001-10445
economy	104-10234-10141
employee	104-10106-10547
employee activity	104-10130-10485
employee data	104-10120-10274
employees	104-10406-10136
employment	104-10130-10215
employment	104-10178-10052
employment	104-10180-10218
employment	104-10180-10235
employment history	104-10111-10094
employment history	104-10161-10144
employment history	104-10256-10208
employment verification	104-10178-10049
escape	104-10071-10404
espionage	104-10073-10074
espionage	104-10172-10107
espionage	104-10308-10189
executive personnel	104-10069-10120
exfiltration	104-10076-10000
exfiltration	104-10180-10162
exhibit	104-10170-10064
exile groups	104-10226-10090
exile groups	104-10232-10019
exile leader	104-10179-10121
exiles	104-10229-10097
exit visas	104-10004-10213
expenses	104-10174-10043
expenses	104-10174-10058
explosive	104-10179-10167
explosives	104-10075-10373
explosives	104-10171-10033
explosives	104-10178-10096
explosives	104-10308-10053
explosives training	104-10234-10155
export permits	104-10216-10046
facilities	104-10121-10191
family support	104-10170-10015
ferry	104-10076-10371
field divisions	104-10009-10021
field offices	104-10012-10076
field offices	104-10418-10439
file check	104-10076-10400
file management	104-10023-10087
file management	104-10088-10074
file management	104-10143-10088
file management	104-10188-10015
file management	104-10213-10202
file management	104-10408-10316
file search	104-10120-10502
files	104-10120-10657
finance	104-10173-10132
finance	104-10174-10043
finance	104-10180-10162
financial aid	104-10170-10015
financial arrangements	104-10185-10202
financial records	104-10173-10130
financial support	104-10265-10118
financial transactions	104-10076-10400
fingerprint	104-10178-10120
firearms instructor	104-10120-10381
fishing boats	104-10076-10400
flight cancellation	104-10097-10069
flora	104-10529-10323
food	104-10100-10192
food	104-10529-10323
food shortages	104-10170-10015
foreign assets	104-10105-10271
foreign governments	104-10161-10330
foreign governments	104-10161-10331
frequencies	104-10179-10167
fuel	104-10076-10400
full headquarters traces	104-10162-10014
funds	104-10049-10362
funds	104-10098-10328
funds	104-10167-10127
gambling	124-90124-10092
gangster	104-10178-10096
generals	176-10036-10173
government	176-10036-10149
government form	104-10120-10274
government officials	104-10234-10141
government-in-exile	104-10232-10019
graphics file	180-10143-10100
gravitational collapse	104-10097-10170
guerrilla activities	176-10036-10065
guerrilla groups	176-10036-10052
guerrilla warfare	104-10179-10088
guerrilla warfare	177-10002-10016
guerrillas	104-10187-10113
gun-running	104-10170-10145
gunboat	104-10221-10222
headquarters divisions	104-10009-10021
hit-and-run raids	176-10036-10051
hospital bill	104-10510-10141
hostile activity	177-10001-10061
hostile interrogation	104-10226-10001
house purchase	104-10183-10335
housing	104-10185-10230
housing application	104-10178-10049
human sources	104-10406-10136
hurricane	104-10529-10323
identification	104-10071-10404
identification	104-10178-10120
identification	104-10178-10130
identification	104-10220-10224
identification numbers	104-10105-10290
identities	104-10077-10369
identity card	104-10123-10098
immigration	104-10216-10000
incendiary	104-10179-10167
indexing	104-10087-10054
indicators	104-10295-10001
indices search	104-10120-10502
infiltration	104-10160-10207
infiltration	104-10169-10265
infiltration	104-10172-10059
infiltration	104-10234-10050
infiltration	104-10234-10102
infiltration	104-10237-10120
infiltration team	104-10193-10016
informant	104-10106-10325
informant	104-10177-10047
information	104-10102-10233
information control	104-10213-10352
information control	104-10406-10139
information management	104-10087-10054
information retrieval	104-10023-10087
information retrieval	104-10213-10202
information retrieval	104-10408-10316
injunction	104-10105-10271
insurance	104-10123-10098
insurance	104-10510-10141
integration problem	104-10129-10439
intelligence	104-10069-10132
intelligence	104-10071-10139
intelligence	104-10075-10373
intelligence	104-10076-10000
intelligence	104-10100-10411
intelligence	104-10170-10145
intelligence	104-10186-10309
intelligence	104-10187-10113
intelligence	104-10213-10202
intelligence	104-10218-10035
intelligence	104-10241-10250
intelligence	104-10308-10054
intelligence	104-10406-10139
intelligence	104-10408-10316
intelligence gathering	124-10300-10024
intelligence operations	176-10037-10454
intelligence report	104-10165-10084
intelligence services	104-10161-10330
intelligence services	104-10161-10331
internal distribution	104-10012-10076
internal resistance	104-10179-10121
internal resistance	176-10036-10051
internal security	104-10209-10018
international businessman	104-10216-10075
international labor	104-10122-10344
international organizations	104-10171-10138
international reaction	104-10074-10007
interpreter	104-10130-10381
interrogation	104-10186-10021
intervention	176-10036-10173
interview	104-10162-10247
invasion	104-10179-10121
investigation	104-10071-10139
investigation	104-10120-10657
investigation	104-10172-10105
investigation	104-10173-10130
investigation	104-10173-10132
investigation	104-10177-10220
investigation	104-10290-10162
investigative correspondents	104-10110-10568
investment	104-10174-10043
joint operation	104-10186-10021
joint operations	104-10105-10271
journalists	104-10092-10340
judo instructor	104-10120-10381
key assignments	104-10123-10219
labor officials	104-10179-10088
lease	104-10185-10202
lease	104-10185-10234
lease	104-10185-10243
leftist forces	104-10186-10309
legal	104-10106-10325
letter drop	104-10516-10214
liaison	104-10071-10139
liaison	104-10185-10171
liaison relationships	104-10105-10271
linens	104-10185-10243
listening post	104-10110-10245
litigation	104-10105-10271
locations	104-10209-10164
locations	104-10418-10439
locations	104-10510-10090
log officer	104-10120-10381
logistics	104-10100-10237
machine listings	104-10087-10054
machine listings	104-10088-10074
machine listings	104-10143-10088
machine listings	104-10213-10202
machine listings	104-10213-10352
machine listings	104-10408-10316
manuscript	104-10105-10271
